1079961,871362,2102329,2062137,1341481,1910752,1817629,1043284,926461,2186311,376330,2077003,2139941,2062277,871406,1817631,386665,1265347,539151,591282,951376,724330,1071026,871406,200636,1401970,8821,741443,1265347,1482509,55104,55104,982943,1817548,871392,746911,945577,2102136,424458,982943,1341481,1625123,1037552,367848,1817695,2181333,376330,58454,1682657,343903,78886,982918,424458,942499,1128047,200636,2077157,2062137,871031,2139941,1248275,871195,951390,774846,2181333,1248275,1482509,2057828,1817548,538788,2077003,378991,538823,1043290,2062277,942499,774814,1035664,741444,926461,1482509,386665,1625168,368045,55104,1625123,378991,386665,1896890,1817695,1341481,1817355,1412021,538723,2062321,239025,538737,1079961,2181333,2077539
auto	0.0,0.879907667637,0.748529613018,0.403624922037,0.0,0.567283213139,0.602087080479,0.597820878029,0.798052370548,0.624450445175,0.420438170433,0.576632142067,0.0,0.660676538944,0.855128467083,0.251549124718,0.801688313484,0.462210595608,0.0,0.0,0.0,0.321218818426,0.585913658142,0.673679411411,0.763018488884,0.473499774933,0.0,0.0,0.0,0.556978464127,0.475295782089,0.402453929186,0.372902721167,0.442753642797,0.0,0.0,0.0,0.439835876226,0.0,0.583336234093,0.427431344986,0.427462607622,0.377589136362,0.544049739838,0.512329220772,0.0,0.653445482254,0.0,0.0,0.754252195358,0.0,0.571814954281,0.42815554142,0.386912703514,0.454108089209,0.0,0.0,0.570275962353,0.473362952471,0.0,0.0,0.544365346432,0.437740534544,0.460683345795,0.900804460049,0.568087995052,0.456303536892,0.61503392458,0.0,0.672261655331,0.487405985594,0.915850162506,0.0,0.0,0.0,0.461307108402,0.0,0.411541670561,0.420357644558,0.0,0.356306493282,0.430971235037,0.395028471947,0.693084001541,0.439883828163,0.0,0.560549736023,0.0,0.766795575619,0.0,0.679964542389,0.0,0.0,0.0,0.674305319786,0.617492794991,0.0,0.0,0.869216322899,0.469263345003,0.0,0.0,0.0,0.613403618336,0.524544775486,0.0,0.782845199108,0.427304148674,0.0,0.49836358428,0.0,0.874213695526,0.530281126499,0.0,0.588434755802,0.470867753029,0.0,0.392503201962,0.40483096242,0.392172217369,0.678795099258,0.452140510082,0.0,0.492983937263,0.388217240572,0.398671716452
textrank	0.447640836239,0.864581048489,0.720589697361,0.394707143307,0.452310264111,0.494264900684,0.561094403267,0.554697751999,0.758368372917,0.60157841444,0.389815300703,0.550222039223,0.753273665905,0.806271135807,0.837491810322,0.696521759033,0.779902935028,0.41402566433,0.765345990658,0.445833802223,0.0,0.492160230875,0.545466959476,0.64865475893,0.73947930336,0.469105422497,0.0,0.562116146088,0.516533851624,0.527808070183,0.435106933117,0.382390022278,0.357934206724,0.429623007774,0.490693926811,0.464114487171,0.438851028681,0.38454413414,0.0,0.549317538738,0.398590326309,0.366549789906,0.352300435305,0.443676590919,0.479349076748,0.0,0.640469253063,0.0,0.474311470985,0.730227053165,0.0,0.544949769974,0.0,0.335794121027,0.42705231905,0.669317245483,0.849213957787,0.565957784653,0.443660616875,0.0,0.581503689289,0.500418782234,0.407744139433,0.443519026041,0.887484312057,0.490203469992,0.396046578884,0.479506373405,0.0,0.643841862679,0.458869725466,0.904246509075,0.755109488964,0.623513698578,0.753273665905,0.43869137764,0.610910356045,0.387009233236,0.392307043076,0.0,0.333775341511,0.406457930803,0.371335417032,0.675157427788,0.408682197332,0.470178455114,0.529586017132,0.544150292873,0.743610739708,0.0,0.0,0.0,0.634364783764,0.646368682384,0.641672253609,0.527510166168,0.0,0.692701816559,0.852979540825,0.449500620365,0.0,0.0,0.580418050289,0.598221600056,0.635007083416,0.665215134621,0.749077916145,0.400127500296,0.617646098137,0.469505578279,0.452897757292,0.858106434345,0.439962118864,0.532779693604,0.555079340935,0.433184951544,0.617359995842,0.360803455114,0.384045660496,0.356384366751,0.645412862301,0.447761148214,0.431594610214,0.483781695366,0.365096092224,0.37076240778
kea	0.0,0.868935286999,0.723265469074,0.397436887026,0.560378134251,0.500758945942,0.566651940346,0.563661038876,0.759693801403,0.598992228508,0.389472305775,0.486443430185,0.768021583557,0.804925739765,0.842486739159,0.293607234955,0.786022424698,0.420222729445,0.769810855389,0.464548945427,0.0,0.521289646626,0.556262016296,0.652495086193,0.74620372057,0.465820252895,0.0,0.508365154266,0.523495137691,0.53551119566,0.438679814339,0.385925114155,0.351772427559,0.438225269318,0.0,0.0,0.461363703012,0.409838467836,0.0,0.55785036087,0.408160328865,0.378902643919,0.367875695229,0.519054889679,0.489493012428,0.0,0.623037397861,0.0,0.444908380508,0.737069427967,0.0,0.5519734025,0.0,0.339916974306,0.43899166584,0.0,0.853167951107,0.569079399109,0.450579404831,0.0,0.598887145519,0.503885149956,0.413210511208,0.44663181901,0.891239106655,0.558211028576,0.403064668179,0.587148249149,0.0,0.647585630417,0.465136736631,0.907528221607,0.0,0.635883033276,0.768021583557,0.441308021545,0.618408679962,0.350944817066,0.397460341454,0.0,0.337558358908,0.409607708454,0.367316603661,0.380729109049,0.418237686157,0.474360913038,0.539496302605,0.551822960377,0.750280082226,0.0,0.0,0.0,0.634878277779,0.651628851891,0.651624977589,0.587844252586,0.0,0.0,0.857617139816,0.453802734613,0.0,0.0,0.591984331608,0.0,0.254319369793,0.676948845387,0.768992125988,0.403028905392,0.33499109745,0.464943856001,0.461458772421,0.862620472908,0.449907302856,0.541417300701,0.555101454258,0.440747737885,0.336771219969,0.366967439651,0.381590723991,0.401077568531,0.650763213634,0.446880459785,0.440831154585,0.432333409786,0.368086010218,0.386970311403
rake	0.616142451763,0.75771689415,0.708982050419,0.420200377703,0.558246612549,0.533364474773,0.586315572262,0.539630353451,0.78037750721,0.568316459656,0.387085437775,0.521616280079,0.753855586052,0.796833693981,0.77809625864,0.812176704407,0.0,0.425465047359,0.768989443779,0.436031907797,0.439667612314,0.49252986908,0.563113033772,0.0,0.696726441383,0.438971757889,0.646337389946,0.559037566185,0.503778755665,0.514156579971,0.441954880953,0.365428864956,0.358016252518,0.405021339655,0.471003293991,0.47673368454,0.454048365355,0.396009087563,0.488225281239,0.540253221989,0.38959017396,0.384072393179,0.338408738375,0.511327207088,0.472549021244,0.600408792496,0.626830339432,0.819868266582,0.540936648846,0.0,0.569136977196,0.532116651535,0.393260031939,0.359249174595,0.765999257565,0.634119510651,0.842997789383,0.551918029785,0.437630236149,0.424052655697,0.577206671238,0.49898776412,0.406816542149,0.4583966434,0.858430325985,0.47945907712,0.417045563459,0.578028738499,0.601567685604,0.62857991457,0.0,0.864806950092,0.734954178333,0.0,0.753855586052,0.426377564669,0.624740660191,0.415839850903,0.385907948017,0.453885883093,0.322536021471,0.398770570755,0.361251562834,0.619228541851,0.404902338982,0.458323806524,0.517960429192,0.54789441824,0.712130069733,0.582039892673,0.6456823349,0.0,0.629921555519,0.63777577877,0.641774892807,0.577093183994,0.565668642521,0.692895948887,0.740545451641,0.503064393997,0.634344220161,0.678106665611,0.579036772251,0.600420415401,0.642411768436,0.660400271416,0.760690331459,0.40314155817,0.802614986897,0.427609354258,0.494658231735,0.744422733784,0.495609283447,0.526208460331,0.555106818676,0.440676182508,0.604789733887,0.348006755114,0.375787913799,0.356513947248,0.641151070595,0.598801374435,0.424704283476,0.473186671734,0.369215488434,0.0
spacy_np	0.0,0.0,0.0,0.41705673933,0.0,0.0,0.586667776108,0.0,0.816565036774,0.0,0.415253400803,0.0,0.0,0.0,0.0,0.292129188776,0.0,0.432503163815,0.0,0.477247029543,0.0,0.35403457284,0.0,0.0,0.0,0.564661979675,0.0,0.0,0.0,0.0,0.413302212954,0.405102938414,0.397118240595,0.483740717173,0.0,0.512196719646,0.488183796406,0.395411282778,0.0,0.530182003975,0.462823182344,0.434146553278,0.398037314415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389311254025,0.0,0.0,0.0,0.489639669657,0.459736853838,0.0,0.0,0.52025616169,0.419890314341,0.462142288685,0.0,0.609186649323,0.427285164595,0.545788407326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409329533577,0.0,0.0,0.0,0.492831468582,0.409204989672,0.0,0.449743062258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571508288383,0.0,0.0,0.0,0.449600607157,0.0,0.0,0.0,0.0,0.268900483847,0.0,0.0,0.408363640308,0.0,0.476677954197,0.0,0.0,0.457499355078,0.0,0.0,0.449161320925,0.0,0.410838991404,0.409785330296,0.41733777523,0.0,0.0,0.404114425182,0.0,0.411595016718,0.416449785233
StructMineDataPipeline	0.0,0.880630791187,0.377591431141,0.370964765549,0.451219260693,0.474161267281,0.559450685978,0.0,0.0,0.0,0.364080965519,0.0,0.781835794449,0.343614667654,0.855972290039,0.30518463254,0.802718341351,0.405544817448,0.768149256706,0.437471479177,0.0,0.556051433086,0.530298054218,0.0,0.764678955078,0.514875471592,0.0,0.485282987356,0.530828535557,0.0,0.368876516819,0.367992609739,0.368292331696,0.456368744373,0.0,0.0,0.472490042448,0.411579608917,0.480686217546,0.480579197407,0.416667044163,0.382927268744,0.0,0.0,0.492765396833,0.0,0.0,0.0,0.491166830063,0.755897939205,0.54866540432,0.0,0.0,0.343066483736,0.0,0.0,0.859563410282,0.0,0.421091854572,0.0,0.0,0.501712620258,0.0,0.453642994165,0.901279628277,0.569808542728,0.40702432394,0.508055508137,0.0,0.0,0.474814295769,0.916274726391,0.0,0.655127346516,0.781835794449,0.0,0.521389722824,0.366838097572,0.0,0.0,0.0,0.430337190628,0.359062433243,0.0,0.387379646301,0.486017197371,0.0,0.559892416,0.768591105938,0.526996970177,0.0,0.0,0.481170386076,0.450463175774,0.0,0.0,0.572586596012,0.0,0.870101392269,0.444999217987,0.0,0.0,0.597966074944,0.0,0.235474422574,0.617634057999,0.0,0.332447618246,0.311486959457,0.488086134195,0.522863566875,0.874760270119,0.453838169575,0.557517230511,0.0,0.428331792355,0.0,0.374174445868,0.399901837111,0.394360661507,0.529504418373,0.0,0.383771181107,0.493142962456,0.36645963788,0.395660459995
econ	0.428090929985,1.0,0.830119132996,0.359845638275,0.0,0.0,0.550670564175,0.0,0.811778008938,0.0,0.377462506294,0.0,0.775396287441,0.924252867699,1.0,0.571187615395,1.0,0.485276043415,0.763867616653,0.527534008026,0.642493128777,0.345597416162,0.539537787437,0.0,1.0,0.643887579441,0.643541872501,0.551202714443,0.522818922997,0.0,0.361063033342,0.385765254498,0.353426814079,0.448410153389,0.941626966,0.56148827076,0.599388241768,0.42401945591,1.0,0.471648842096,0.409315049648,0.473397910595,0.0,0.592530190945,0.0,0.893234074116,0.0,0.0,0.483770132065,1.0,0.591534852982,0.0,0.615108907223,0.354555696249,0.914712488651,0.0,0.862447082996,0.0,0.408004522324,0.625389277935,0.0,0.489798396826,1.0,0.455323308706,1.0,0.0,0.387524604797,0.544298350811,0.731704235077,0.0,0.64233314991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.642005443573,0.614457786083,0.657330036163,0.422744750977,0.376815319061,0.0,0.39439317584,0.534460067749,0.0,0.550610363483,1.0,0.640722751617,0.0,0.688292860985,0.557153761387,0.590511679649,0.634662389755,0.0,1.0,0.57233029604,1.0,0.0,0.0,0.0,0.587748229504,0.0,0.696453332901,0.664287745953,0.0,0.36472222209,0.654471457005,0.432769626379,0.546388924122,1.0,0.466171562672,0.548023462296,0.646110892296,0.421085327864,0.0,0.0,0.440358102322,0.43564260006,0.0,0.690263271332,0.0,0.0,0.376987487078,0.396146565676
econ	1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0
